PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SAO JOSE DOS CAMPOS;162;1615901;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR116215022020_1615901.rem;0;3;0;3;0;1;0;1;0,00;20,00;0,00;20,00
0;SAO VICENTE;187;1615880;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR118715022020_1615880.rem;453;378;0;831;173;177;0;350;34.570,59;4.822,84;0,00;39.393,43
0;SUMARE;207;1615763;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR120715022020_1615763.rem;94;81;0;175;39;39;0;78;7.163,32;1.165,29;0,00;8.328,61
0;JABOATAO DOS GUARARAPES;223;1615556;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR122315022020_1615556.rem;149;114;0;263;53;55;0;108;9.928,13;1.730,86;0,00;11.658,99
0;TAUBATE;235;1616013;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR123515022020_1616013.rem;383;337;2;722;157;161;1;319;21.189,52;4.438,02;2,07;25.629,61
0;RESENDE;268;1615543;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR126815022020_1615543.rem;199;156;0;355;74;76;0;150;12.529,40;2.177,46;0,00;14.706,86
0;OLINDA;269;1615636;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR126915022020_1615636.rem;68;52;0;120;24;25;1;50;4.341,60;694,23;53,98;5.089,81
0;PAULISTA;291;1615444;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR129115022020_1615444.rem;20;15;0;35;6;7;0;13;1.247,37;171,57;0,00;1.418,94
0;AMERICANA;386;1615663;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR138615022020_1615663.rem;529;459;0;988;210;216;0;426;31.748,96;5.570,43;0,00;37.319,39
0;ARACATUBA;404;1615608;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR140415022020_1615608.rem;442;376;0;818;176;176;0;352;24.850,62;5.279,95;0,00;30.130,57
0;ARARAQUARA;409;1615565;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR140915022020_1615565.rem;500;429;2;931;198;201;1;400;30.109,95;6.273,84;59,99;36.443,78
0;ARARAS;413;1615588;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR141315022020_1615588.rem;251;209;0;460;101;103;0;204;14.689,11;2.870,96;0,00;17.560,07
0;ATIBAIA;423;1615429;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR142315022020_1615429.rem;186;146;0;332;69;69;0;138;12.593,38;2.376,76;0,00;14.970,14
0;BERTIOGA;456;1615577;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR145615022020_1615577.rem;40;37;0;77;15;16;0;31;3.557,45;469,02;0,00;4.026,47
0;BOITUVA;464;1615488;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR146415022020_1615488.rem;21;15;0;36;7;7;0;14;1.036,24;144,23;0,00;1.180,47
0;BRAGANCA PAULISTA;474;1615465;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETR147415022020_1615465.rem;250;206;0;456;98;99;0;197;14.474,28;2.556,75;0,00;17.031,03
