PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;BELO HORIZONTE;013;183340;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183340.rem;2756;2143;11;4910;926;995;10;1931;142.892,35;29.086,47;570,47;172.549,29
0;BELO HORIZONTE;013;183341;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183341.rem;2778;2124;23;4925;926;990;17;1933;145.139,85;31.737,94;1.349,42;178.227,21
0;BELO HORIZONTE;013;183342;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183342.rem;2847;2139;19;5005;937;989;15;1941;153.135,40;29.169,48;1.641,41;183.946,29
0;BELO HORIZONTE;013;183343;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183343.rem;2778;2133;8;4919;938;997;8;1943;151.447,35;27.991,39;469,29;179.908,03
0;BELO HORIZONTE;013;183344;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;ET01315022020_183344.rem;2754;2278;10;5042;927;995;8;1930;140.008,76;28.958,69;338,30;169.305,75
0;BELO HORIZONTE;013;183281;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183281.rem;3147;0;0;3147;760;0;0;760;108.677,93;0,00;0,00;108.677,93
0;BELO HORIZONTE;013;183282;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183282.rem;3970;0;0;3970;1000;0;0;1000;179.379,24;0,00;0,00;179.379,24
0;BELO HORIZONTE;013;183283;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183283.rem;4001;0;0;4001;1000;0;0;1000;163.202,84;0,00;0,00;163.202,84
0;BELO HORIZONTE;013;183284;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183284.rem;4076;0;0;4076;1000;0;0;1000;161.430,96;0,00;0,00;161.430,96
0;BELO HORIZONTE;013;183285;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183285.rem;3944;0;0;3944;1000;0;0;1000;154.357,14;0,00;0,00;154.357,14
0;BELO HORIZONTE;013;183286;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183286.rem;4021;0;0;4021;1000;0;0;1000;146.188,72;0,00;0,00;146.188,72
0;BELO HORIZONTE;013;183287;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183287.rem;4068;0;0;4068;1000;0;0;1000;143.566,87;0,00;0,00;143.566,87
0;BELO HORIZONTE;013;183288;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183288.rem;4095;0;0;4095;1000;0;0;1000;146.221,55;0,00;0,00;146.221,55
0;BELO HORIZONTE;013;183289;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183289.rem;4004;0;0;4004;1000;0;0;1000;137.842,81;0,00;0,00;137.842,81
0;BELO HORIZONTE;013;183290;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183290.rem;4071;0;0;4071;1000;0;0;1000;149.786,92;0,00;0,00;149.786,92
0;BELO HORIZONTE;013;183291;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183291.rem;4192;0;0;4192;1000;0;0;1000;143.479,47;0,00;0,00;143.479,47
0;BELO HORIZONTE;013;183292;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183292.rem;4285;0;0;4285;1000;0;0;1000;141.617,23;0,00;0,00;141.617,23
0;BELO HORIZONTE;013;183293;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183293.rem;4076;0;0;4076;1000;0;0;1000;140.966,78;0,00;0,00;140.966,78
0;BELO HORIZONTE;013;183294;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183294.rem;4113;0;0;4113;1000;0;0;1000;115.039,32;0,00;0,00;115.039,32
