PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SAO JOSE DOS PINHAIS;923;1413585;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX92315022020_1413585.rem;106;27;36;169;31;23;32;86;5.073,27;523,52;2.677,21;8.274,00
0;GOVERNADOR VALADARES;930;1412820;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX93015022020_1412820.rem;40;11;16;67;16;9;16;41;2.553,55;245,77;1.155,52;3.954,84
0;PAULINIA;954;1413029;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRX95415022020_1413029.rem;14;4;2;20;4;2;4;10;1.113,96;29,43;741,65;1.885,04
0;RIBEIRAO PRETO;005;1413308;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ00515022020_1413308.rem;303;90;123;516;109;86;105;300;21.152,38;2.136,15;10.684,18;33.972,71
0;RIBEIRAO PRETO;005;1413309;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ00515022020_1413309.rem;40;14;14;68;15;13;14;42;2.661,66;282,15;2.394,26;5.338,07
0;RIBEIRAO PRETO;005;1413310;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ00515022020_1413310.rem;23;14;7;44;11;10;8;29;2.131,44;194,23;866,66;3.192,33
0;SAO JOSE DO RIO PRETO;006;1413134;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ00615022020_1413134.rem;211;53;97;361;85;53;82;220;14.705,80;1.397,64;9.352,44;25.455,88
0;BAURU;008;1413114;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ00815022020_1413114.rem;146;38;57;241;58;37;58;153;9.980,01;1.175,84;6.823,76;17.979,61
0;PIRACICABA;009;1413175;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ00915022020_1413175.rem;136;51;48;235;50;43;45;138;9.086,70;1.134,14;8.276,70;18.497,54
0;CAMPO GRANDE;011;1413356;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ01115022020_1413356.rem;363;119;121;603;127;92;122;341;25.446,16;2.639,17;15.335,85;43.421,18
0;PRESIDENTE PRUDENTE;036;1413187;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ03615022020_1413187.rem;29;11;12;52;11;10;8;29;2.305,89;400,58;865,58;3.572,05
0;CAMPINAS;052;1413269;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ05215022020_1413269.rem;283;76;113;472;104;82;97;283;21.359,26;2.020,21;10.235,38;33.614,85
0;CAMPINAS;052;1413270;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ05215022020_1413270.rem;223;58;78;359;81;54;76;211;14.966,52;1.262,50;8.917,30;25.146,32
0;SAO CARLOS;053;1413150;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ05315022020_1413150.rem;180;41;47;268;44;34;43;121;6.563,47;867,31;3.718,78;11.149,56
0;INDAIATUBA;054;1413044;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ05415022020_1413044.rem;81;39;34;154;34;28;36;98;6.442,25;700,51;3.139,57;10.282,33
0;JUNDIAI;055;1413202;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ05515022020_1413202.rem;209;45;48;302;52;41;46;139;10.839,17;1.065,79;5.488,60;17.393,56
0;FRANCA;056;1413063;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ05615022020_1413063.rem;94;34;32;160;39;24;36;99;5.516,44;763,72;3.415,47;9.695,63
0;RIO BRANCO;066;1412828;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ06615022020_1412828.rem;52;14;14;80;16;9;12;37;2.606,19;606,58;1.535,68;4.748,45
0;ITAPEMA;094;1413557;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ09415022020_1413557.rem;7;0;4;11;2;2;2;6;434,71;60,00;369,41;864,12
0;JUIZ DE FORA;126;1412801;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ12615022020_1412801.rem;66;36;21;123;23;22;22;67;3.679,78;781,57;3.274,38;7.735,73
0;CABEDELO;133;1412985;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ13315022020_1412985.rem;9;7;1;17;3;3;2;8;653,68;67,23;312,97;1.033,88
0;CARUARU;152;1412871;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ15215022020_1412871.rem;7;9;0;16;3;4;3;10;515,31;144,95;115,99;776,25
0;ITAJAI;193;1413538;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ19315022020_1413538.rem;84;29;29;142;30;24;29;83;4.794,69;718,25;2.627,43;8.140,37
0;MACAE;197;1412859;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ19715022020_1412859.rem;24;4;7;35;8;3;7;18;1.371,19;87,65;629,41;2.088,25
0;MACAE;197;1412860;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ19715022020_1412860.rem;9;2;2;13;3;1;2;6;413,50;45,00;153,56;612,06
